,survey_id,recordID,mo,dy,yr,period,plot_id,plot,note1,stake,species,scientificName,locality,JSON,decimalLatitude,decimalLongitude,county,state,country,sex,age,reprod,testes,vagina,pregnant,nipples,lactation,hfl,wgt,tag,note2,ltag,note3,prevrt,prevlet,nestdir,neststk,note4,note5,genus,species
23,ce301544-1581-486f-8d9e-65085408e0d4,11389,4,13,1986,98.0,6a090985-a7ce-4c04-b146-9b401d1dd796,15,13.0,23.0,AH,Ammospermophilus harrisi,"Trib of Meadow Creek, FS Rd 443 2.6 mi S of FS Rd 223, Nez Perce National Forest","{
""engineVersion"" : ""GLC:4.94|U:1.01374|eng:1.0"",
""numResults"" : 7,
""executionTimems"" : 218.4004,
""resultSet"" : { ""type"": ""FeatureCollection"",
""features"": [
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.931183, 45.481902]},
""properties"": {
""parsePattern"" : ""Distance South of %NEZ PERCE NATIONAL FOREST%->snapped to Meadow Creek"",
""precision"" : ""Medium"",
""score"" : 61,
""uncertaintyRadiusMeters"" : 3922,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 2.6,
""displacedHeadingDegrees"" : 180,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:orig_d=2.6 MI|:NPExtent=1975|:NP=NEZ PERCE NATIONAL FOREST|:KFID=|:Point snapped to river:Distance Snapped=7.81607287596703|NEZ PERCE NATIONAL FOREST snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-116.310515, 46.168842]},
""properties"": {
""parsePattern"" : ""MEADOW CREEK->snapped to Meadow Creek"",
""precision"" : ""Low"",
""score"" : 54,
""uncertaintyRadiusMeters"" : 210,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=350|:NP=MEADOW CREEK|:KFID=|:Point snapped to river:Distance Snapped=0.0664335441910085|MEADOW CREEK snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.928341, 45.828916]},
""properties"": {
""parsePattern"" : ""MEADOW CREEK->snapped to Meadow Creek"",
""precision"" : ""Low"",
""score"" : 54,
""uncertaintyRadiusMeters"" : 210,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=350|:NP=MEADOW CREEK|:KFID=|:Point snapped to river:Distance Snapped=0.00301407940352058|MEADOW CREEK snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.931284, 45.481973]},
""properties"": {
""parsePattern"" : ""MEADOW CREEK->snapped to Meadow Creek"",
""precision"" : ""Low"",
""score"" : 54,
""uncertaintyRadiusMeters"" : 210,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=350|:NP=MEADOW CREEK|:KFID=|:Point snapped to river:Distance Snapped=0.0306325907436361|MEADOW CREEK snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.104711, 45.874732]},
""properties"": {
""parsePattern"" : ""MEADOW CREEK->snapped to Meadow Creek"",
""precision"" : ""Low"",
""score"" : 54,
""uncertaintyRadiusMeters"" : 210,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=350|:NP=MEADOW CREEK|:KFID=|:Point snapped to river:Distance Snapped=0.0015052999688783|MEADOW CREEK snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.296324, 46.04548]},
""properties"": {
""parsePattern"" : ""MEADOW CREEK->snapped to Meadow Creek"",
""precision"" : ""Low"",
""score"" : 54,
""uncertaintyRadiusMeters"" : 210,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=350|:NP=MEADOW CREEK|:KFID=|:Point snapped to river:Distance Snapped=0.0441384297475833|MEADOW CREEK snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.157315, 45.727332]},
""properties"": {
""parsePattern"" : ""MEADOW CREEK->snapped to Meadow Creek"",
""precision"" : ""Low"",
""score"" : 45,
""uncertaintyRadiusMeters"" : 210,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=350|:NP=MEADOW CREEK|:KFID=|:Point snapped to river:Distance Snapped=53.2636032075718|MEADOW CREEK snapped to river""
}
}
 ],
""crs"": { ""type"" : ""EPSG"", ""properties"" : { ""code"" : 4326 }}
}
}
",45.481902,-115.931183,Idaho,Idaho,UNITED STATES,,,,,,,,,,,,,,,,,,,,,Ammospermophilus,harrisi
24,e6b90158-27e9-4990-97f9-5789817aed1e,11507,5,11,1986,99.0,6a090985-a7ce-4c04-b146-9b401d1dd796,15,13.0,34.0,AH,Ammospermophilus harrisi,"Trib of Meadow Creek, FS Rd 443 2.6 mi S of FS Rd 223, Nez Perce National Forest","{
""engineVersion"" : ""GLC:4.94|U:1.01374|eng:1.0"",
""numResults"" : 7,
""executionTimems"" : 202.8004,
""resultSet"" : { ""type"": ""FeatureCollection"",
""features"": [
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.931183, 45.481902]},
""properties"": {
""parsePattern"" : ""Distance South of %NEZ PERCE NATIONAL FOREST%->snapped to Meadow Creek"",
""precision"" : ""Medium"",
""score"" : 61,
""uncertaintyRadiusMeters"" : 3922,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 2.6,
""displacedHeadingDegrees"" : 180,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:orig_d=2.6 MI|:NPExtent=1975|:NP=NEZ PERCE NATIONAL FOREST|:KFID=|:Point snapped to river:Distance Snapped=7.81607287596703|NEZ PERCE NATIONAL FOREST snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-116.310515, 46.168842]},
""properties"": {
""parsePattern"" : ""MEADOW CREEK->snapped to Meadow Creek"",
""precision"" : ""Low"",
""score"" : 54,
""uncertaintyRadiusMeters"" : 210,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=350|:NP=MEADOW CREEK|:KFID=|:Point snapped to river:Distance Snapped=0.0664335441910085|MEADOW CREEK snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.928341, 45.828916]},
""properties"": {
""parsePattern"" : ""MEADOW CREEK->snapped to Meadow Creek"",
""precision"" : ""Low"",
""score"" : 54,
""uncertaintyRadiusMeters"" : 210,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=350|:NP=MEADOW CREEK|:KFID=|:Point snapped to river:Distance Snapped=0.00301407940352058|MEADOW CREEK snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.931284, 45.481973]},
""properties"": {
""parsePattern"" : ""MEADOW CREEK->snapped to Meadow Creek"",
""precision"" : ""Low"",
""score"" : 54,
""uncertaintyRadiusMeters"" : 210,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=350|:NP=MEADOW CREEK|:KFID=|:Point snapped to river:Distance Snapped=0.0306325907436361|MEADOW CREEK snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.104711, 45.874732]},
""properties"": {
""parsePattern"" : ""MEADOW CREEK->snapped to Meadow Creek"",
""precision"" : ""Low"",
""score"" : 54,
""uncertaintyRadiusMeters"" : 210,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=350|:NP=MEADOW CREEK|:KFID=|:Point snapped to river:Distance Snapped=0.0015052999688783|MEADOW CREEK snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.296324, 46.04548]},
""properties"": {
""parsePattern"" : ""MEADOW CREEK->snapped to Meadow Creek"",
""precision"" : ""Low"",
""score"" : 54,
""uncertaintyRadiusMeters"" : 210,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=350|:NP=MEADOW CREEK|:KFID=|:Point snapped to river:Distance Snapped=0.0441384297475833|MEADOW CREEK snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.157315, 45.727332]},
""properties"": {
""parsePattern"" : ""MEADOW CREEK->snapped to Meadow Creek"",
""precision"" : ""Low"",
""score"" : 45,
""uncertaintyRadiusMeters"" : 210,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=350|:NP=MEADOW CREEK|:KFID=|:Point snapped to river:Distance Snapped=53.2636032075718|MEADOW CREEK snapped to river""
}
}
 ],
""crs"": { ""type"" : ""EPSG"", ""properties"" : { ""code"" : 4326 }}
}
}
",45.481902,-115.931183,Idaho,Idaho,UNITED STATES,,,,,,,,,,,,,,,,,,,,,Ammospermophilus,harrisi
25,cedcfd18-6fbb-4ab3-aa5d-cccdb3b684ab,11526,5,11,1986,99.0,4dc16022-f28d-4b9d-9062-c7bc3ad43362,13,13.0,65.0,AH,Ammospermophilus harrisi,"near Red River Hotsprings, Nez Perce National Forest","{
""engineVersion"" : ""GLC:4.94|U:1.01374|eng:1.0"",
""numResults"" : 2,
""executionTimems"" : 15.6,
""resultSet"" : { ""type"": ""FeatureCollection"",
""features"": [
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.473482, 45.809081]},
""properties"": {
""parsePattern"" : ""RED RIVER AT RED RIVER"",
""precision"" : ""High"",
""score"" : 100,
""uncertaintyRadiusMeters"" : 90,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":Bridge Crossing Found|Bridge Crossing""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.472669, 45.80914]},
""properties"": {
""parsePattern"" : ""RED RIVER AT RED RIVER"",
""precision"" : ""High"",
""score"" : 100,
""uncertaintyRadiusMeters"" : 90,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":Bridge Crossing Found|Bridge Crossing""
}
}
 ],
""crs"": { ""type"" : ""EPSG"", ""properties"" : { ""code"" : 4326 }}
}
}
",45.809081,-115.473482,Idaho,Idaho,UNITED STATES,,,,,,,,,,,,,,,,,,,,,Ammospermophilus,harrisi
26,c7374674-a3b7-48ce-adb1-bb4b77fa2845,11606,6,5,1986,100.0,6a090985-a7ce-4c04-b146-9b401d1dd796,15,13.0,44.0,AH,Ammospermophilus harrisi,"Slate Creek Rd 10.2 mi E of US 95, Nez Perce National Forest","{
""engineVersion"" : ""GLC:4.94|U:1.01374|eng:1.0"",
""numResults"" : 3,
""executionTimems"" : 202.8003,
""resultSet"" : { ""type"": ""FeatureCollection"",
""features"": [
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.9427, 45.597618]},
""properties"": {
""parsePattern"" : ""Distance East of %NEZ PERCE NATIONAL FOREST%->snapped to Slate Creek"",
""precision"" : ""Medium"",
""score"" : 61,
""uncertaintyRadiusMeters"" : 13137,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 10.2,
""displacedHeadingDegrees"" : 90,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:orig_d=10.2 MI|:NPExtent=1975|:NP=NEZ PERCE NATIONAL FOREST|:KFID=|:Point snapped to river:Distance Snapped=24.6938511863963|NEZ PERCE NATIONAL FOREST snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-116.282784, 45.640074]},
""properties"": {
""parsePattern"" : ""SLATE CREEK->snapped to Slate Creek"",
""precision"" : ""Low"",
""score"" : 53,
""uncertaintyRadiusMeters"" : 210,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=350|:NP=SLATE CREEK|:KFID=|:Point snapped to river:Distance Snapped=0.00823429873803858|SLATE CREEK snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-116.279873, 45.640296]},
""properties"": {
""parsePattern"" : ""SLATE CREEK->snapped to Slate Creek"",
""precision"" : ""Low"",
""score"" : 53,
""uncertaintyRadiusMeters"" : 3036,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=5040|:NP=SLATE CREEK|:KFID=|:Point snapped to river:Distance Snapped=0.22118592976092|SLATE CREEK snapped to river""
}
}
 ],
""crs"": { ""type"" : ""EPSG"", ""properties"" : { ""code"" : 4326 }}
}
}
",45.597618,-115.9427,Idaho,Idaho,UNITED STATES,,,,,,,,,,,,,,,,,,,,,Ammospermophilus,harrisi
27,f44c2093-540a-4e18-89d8-86367cd61b38,11621,6,5,1986,100.0,4dc16022-f28d-4b9d-9062-c7bc3ad43362,13,13.0,61.0,AH,Ammospermophilus harrisi,"Slate Creek Rd 10.2 mi E of US 95, Nez Perce National Forest","{
""engineVersion"" : ""GLC:4.94|U:1.01374|eng:1.0"",
""numResults"" : 3,
""executionTimems"" : 187.2003,
""resultSet"" : { ""type"": ""FeatureCollection"",
""features"": [
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.9427, 45.597618]},
""properties"": {
""parsePattern"" : ""Distance East of %NEZ PERCE NATIONAL FOREST%->snapped to Slate Creek"",
""precision"" : ""Medium"",
""score"" : 61,
""uncertaintyRadiusMeters"" : 13137,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 10.2,
""displacedHeadingDegrees"" : 90,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:orig_d=10.2 MI|:NPExtent=1975|:NP=NEZ PERCE NATIONAL FOREST|:KFID=|:Point snapped to river:Distance Snapped=24.6938511863963|NEZ PERCE NATIONAL FOREST snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-116.282784, 45.640074]},
""properties"": {
""parsePattern"" : ""SLATE CREEK->snapped to Slate Creek"",
""precision"" : ""Low"",
""score"" : 53,
""uncertaintyRadiusMeters"" : 210,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=350|:NP=SLATE CREEK|:KFID=|:Point snapped to river:Distance Snapped=0.00823429873803858|SLATE CREEK snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-116.279873, 45.640296]},
""properties"": {
""parsePattern"" : ""SLATE CREEK->snapped to Slate Creek"",
""precision"" : ""Low"",
""score"" : 53,
""uncertaintyRadiusMeters"" : 3036,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=5040|:NP=SLATE CREEK|:KFID=|:Point snapped to river:Distance Snapped=0.22118592976092|SLATE CREEK snapped to river""
}
}
 ],
""crs"": { ""type"" : ""EPSG"", ""properties"" : { ""code"" : 4326 }}
}
}
",45.597618,-115.9427,Idaho,Idaho,UNITED STATES,,,,,,,,,,,,,,,,,,,,,Ammospermophilus,harrisi
28,c9b3a3d0-248e-47aa-a8e3-ac92d6d3038b,11626,6,5,1986,100.0,4dc16022-f28d-4b9d-9062-c7bc3ad43362,13,13.0,64.0,AH,Ammospermophilus harrisi,"Slate Creek Rd 10.2 mi E of US 95, Nez Perce National Forest","{
""engineVersion"" : ""GLC:4.94|U:1.01374|eng:1.0"",
""numResults"" : 3,
""executionTimems"" : 202.8004,
""resultSet"" : { ""type"": ""FeatureCollection"",
""features"": [
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.9427, 45.597618]},
""properties"": {
""parsePattern"" : ""Distance East of %NEZ PERCE NATIONAL FOREST%->snapped to Slate Creek"",
""precision"" : ""Medium"",
""score"" : 61,
""uncertaintyRadiusMeters"" : 13137,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 10.2,
""displacedHeadingDegrees"" : 90,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:orig_d=10.2 MI|:NPExtent=1975|:NP=NEZ PERCE NATIONAL FOREST|:KFID=|:Point snapped to river:Distance Snapped=24.6938511863963|NEZ PERCE NATIONAL FOREST snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-116.282784, 45.640074]},
""properties"": {
""parsePattern"" : ""SLATE CREEK->snapped to Slate Creek"",
""precision"" : ""Low"",
""score"" : 53,
""uncertaintyRadiusMeters"" : 210,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=350|:NP=SLATE CREEK|:KFID=|:Point snapped to river:Distance Snapped=0.00823429873803858|SLATE CREEK snapped to river""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-116.279873, 45.640296]},
""properties"": {
""parsePattern"" : ""SLATE CREEK->snapped to Slate Creek"",
""precision"" : ""Low"",
""score"" : 53,
""uncertaintyRadiusMeters"" : 3036,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=5040|:NP=SLATE CREEK|:KFID=|:Point snapped to river:Distance Snapped=0.22118592976092|SLATE CREEK snapped to river""
}
}
 ],
""crs"": { ""type"" : ""EPSG"", ""properties"" : { ""code"" : 4326 }}
}
}
",45.597618,-115.9427,Idaho,Idaho,UNITED STATES,,,,,,,,,,,,,,,,,,,,,Ammospermophilus,harrisi
29,68b8d898-28f3-4f86-b72a-1be5d3597c6f,11632,6,5,1986,100.0,4dc16022-f28d-4b9d-9062-c7bc3ad43362,13,13.0,74.0,AH,Ammospermophilus harrisi,Burgdorf Rd 12.4 mi NW of Warren Wagon Rd,"{
""engineVersion"" : ""GLC:4.94|U:1.01374|eng:1.0"",
""numResults"" : 2,
""executionTimems"" : 202.8003,
""resultSet"" : { ""type"": ""FeatureCollection"",
""features"": [
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.855953, 45.390995]},
""properties"": {
""parsePattern"" : ""Distance NorthWest of WARREN"",
""precision"" : ""High"",
""score"" : 81,
""uncertaintyRadiusMeters"" : 8974,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 12.4,
""displacedHeadingDegrees"" : 315,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:orig_d=12.4 MI|:NPExtent=5040|:NP=WARREN|:KFID=|WARREN""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.91194, 45.27722]},
""properties"": {
""parsePattern"" : ""BURGDORF"",
""precision"" : ""Low"",
""score"" : 38,
""uncertaintyRadiusMeters"" : 3036,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=5040|:NP=BURGDORF|:KFID=|BURGDORF""
}
}
 ],
""crs"": { ""type"" : ""EPSG"", ""properties"" : { ""code"" : 4326 }}
}
}
",45.390995,-115.855953,Idaho,Idaho,UNITED STATES,,,,,,,,,,,,,,,,,,,,,Ammospermophilus,harrisi
30,7aa05b2a-d8a8-4e23-9136-6c4f59e37ba2,11649,7,3,1986,101.0,91829d58-c12e-47e8-ae31-185f46be21d2,12,13.0,32.0,AH,Ammospermophilus harrisi,Burgdorf Rd 12.4 mi NW of Warren Wagon Rd,"{
""engineVersion"" : ""GLC:4.94|U:1.01374|eng:1.0"",
""numResults"" : 2,
""executionTimems"" : 187.2004,
""resultSet"" : { ""type"": ""FeatureCollection"",
""features"": [
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.855953, 45.390995]},
""properties"": {
""parsePattern"" : ""Distance NorthWest of WARREN"",
""precision"" : ""High"",
""score"" : 81,
""uncertaintyRadiusMeters"" : 8974,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 12.4,
""displacedHeadingDegrees"" : 315,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:orig_d=12.4 MI|:NPExtent=5040|:NP=WARREN|:KFID=|WARREN""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.91194, 45.27722]},
""properties"": {
""parsePattern"" : ""BURGDORF"",
""precision"" : ""Low"",
""score"" : 38,
""uncertaintyRadiusMeters"" : 3036,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=5040|:NP=BURGDORF|:KFID=|BURGDORF""
}
}
 ],
""crs"": { ""type"" : ""EPSG"", ""properties"" : { ""code"" : 4326 }}
}
}
",45.390995,-115.855953,Idaho,Idaho,UNITED STATES,,,,,,,,,,,,,,,,,,,,,Ammospermophilus,harrisi
31,d22fc9ec-ef40-4451-8ef0-e794066a87a8,11718,7,4,1986,101.0,4dc16022-f28d-4b9d-9062-c7bc3ad43362,13,13.0,61.0,AH,Ammospermophilus harrisi,Burgdorf Rd 12.4 mi NW of Warren Wagon Rd,"{
""engineVersion"" : ""GLC:4.94|U:1.01374|eng:1.0"",
""numResults"" : 2,
""executionTimems"" : 187.2003,
""resultSet"" : { ""type"": ""FeatureCollection"",
""features"": [
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.855953, 45.390995]},
""properties"": {
""parsePattern"" : ""Distance NorthWest of WARREN"",
""precision"" : ""High"",
""score"" : 81,
""uncertaintyRadiusMeters"" : 8974,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 12.4,
""displacedHeadingDegrees"" : 315,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:orig_d=12.4 MI|:NPExtent=5040|:NP=WARREN|:KFID=|WARREN""
}
},
{ ""type"": ""Feature"",
""geometry"": {""type"": ""Point"", ""coordinates"": [-115.91194, 45.27722]},
""properties"": {
""parsePattern"" : ""BURGDORF"",
""precision"" : ""Low"",
""score"" : 38,
""uncertaintyRadiusMeters"" : 3036,
""uncertaintyPolygon"" : ""Unavailable"",
""displacedDistanceMiles"" : 0,
""displacedHeadingDegrees"" : 0,
""debug"" : "":GazPartMatch=False|:inAdm=True|:Adm=IDAHO|:NPExtent=5040|:NP=BURGDORF|:KFID=|BURGDORF""
}
}
 ],
""crs"": { ""type"" : ""EPSG"", ""properties"" : { ""code"" : 4326 }}
}
}
",45.390995,-115.855953,Idaho,Idaho,UNITED STATES,,,,,,,,,,,,,,,,,,,,,Ammospermophilus,harrisi
32,91d68a63-2606-48c5-8f8b-7fd8f0f2e710,11735,8,9,1986,102.0,a609589e-f097-4e41-877d-3cd0490845b4,16,13.0,11.0,AH,Ammospermophilus harrisi,FL; Franklin Co.; Apalachicola National Estuarine Sanctuary; near the Marshall House on bayside of island.,,,,,,UNITED STATES,,,,,,,,,,,,,,,,,,,,,Ammospermophilus,harrisi
33,9c2a0091-758d-4e2c-9e5b-1cb68a15c459,11765,8,9,1986,102.0,a609589e-f097-4e41-877d-3cd0490845b4,16,13.0,77.0,AH,Ammospermophilus harrisi,FL; Palm Beach Co.; Sand pine scrub just W of DuBois Park on south side of Jupiter Inlet. Naturalized.,,,,,,UNITED STATES,,,,,,,,,,,,,,,,,,,,,Ammospermophilus,harrisi
34,07012816-d774-41ca-895a-f7b33b8527c9,11766,8,9,1986,102.0,dcbbd373-c22e-46ef-ae8b-ad88f5cf7475,20,13.0,77.0,AH,Ammospermophilus harrisi,"Florida; Pasco County; Just west of Blanton on FLA 41, ca. 2 miles east of US 75",,,,,,UNITED STATES,,,,,,,,,,,,,,,,,,,,,Ammospermophilus,harrisi
35,9167e356-a194-45c9-b7cd-d46c9ebf99ac,11789,8,10,1986,102.0,6a090985-a7ce-4c04-b146-9b401d1dd796,15,13.0,43.0,AH,Ammospermophilus harrisi,Florida; Leon County; near human habitation but in old hardwood forest with much beech and magnolia in ravine; on Ireland property near the Indian Mounds near Lake Jackson.,,,,,,UNITED STATES,,,,,,,,,,,,,,,,,,,,,Ammospermophilus,harrisi
36,9f3a2ad4-68d7-4b28-96f2-03fc63ef3f31,11801,8,10,1986,102.0,4dc16022-f28d-4b9d-9062-c7bc3ad43362,13,13.0,64.0,AH,Ammospermophilus harrisi,"Florida; Leon County; in heavily wooded area, ca 1/2 mile N of entrance to Maclay Gardens State Park, Tallahassee.",,,,,,UNITED STATES,,,,,,,,,,,,,,,,,,,,,Ammospermophilus,harrisi
37,4a92bce1-76eb-491b-bb8b-1e58a9303a8f,11833,9,6,1986,103.0,bd967227-b528-4374-87fc-8769a15c7f58,23,13.0,61.0,AH,Ammospermophilus harrisi,"Florida; Leon County; on wooded natural levee by the Apalachicola River, between Jim Woodruff Dam and U.S. Rt. 90 bridge, E of Sneads.",,,,,,UNITED STATES,,,,,,,,,,,,,,,,,,,,,Ammospermophilus,harrisi
